,Open,neg,neu,pos,compound,label
1147,46.549999,0,0.828,0.172,0.6808,1
1148,46.650002,0.044,0.806,0.149,0.6369,1
1149,45.439999,0.085,0.806,0.109,0.4404,1
1150,45.27,0.141,0.859,0,-0.7506,1
1151,45.91,0,0.714,0.286,0.8402,1
1152,45.400002,0,1,0,0,1
1153,47.290001,0.03,0.887,0.083,0.5856,0
1154,46.98,0,0.68,0.32,0.926,0
1155,46.75,0,0.925,0.075,0.6249,1
1156,47.709999,0,0.875,0.125,0.7645,0
1157,46.389999,0,0.931,0.069,0.5023,1
1158,46.82,0,0.835,0.165,0.8271,0
1159,46.189999,0.114,0.648,0.238,0.6737,1
1160,46.529999,0.062,0.862,0.076,0.25,1
1161,46.779999,0,0.745,0.255,0.6705,0
1162,46.07,0.067,0.842,0.091,0.1779,0
1163,40.450001,0,1,0,0,1
1164,42.57,0,0.76,0.24,0.7845,0
1165,43.400002,0.085,0.835,0.08,-0.0772,1
1166,43.560001,0.038,0.962,0,-0.0772,0
1167,42.360001,0.136,0.831,0.033,-0.6249,1
1168,42.810001,0,1,0,0,0
1169,44.209999,0.026,0.778,0.195,0.8807,0
1170,43.119999,0.015,0.863,0.122,0.9209,1
1171,43.189999,0,1,0,0,1
1172,44.290001,0,0.962,0.038,0.3182,0
1173,43.5,0,0.936,0.064,0.4215,0
1174,43.380001,0.158,0.842,0,-0.5106,1
1175,43.93,0,0.911,0.089,0.631,0
1176,43.450001,0.072,0.866,0.062,0.0258,1
1177,44.48,0.053,0.862,0.085,0.2382,0
1178,43.369999,0.024,0.946,0.03,0.1154,1
1179,43.880001,0.157,0.743,0.101,-0.34,1
1180,44.27,0.112,0.764,0.124,-0.128,1
1181,45.75,0.017,0.847,0.136,0.8658,1
1182,47.099998,0,0.849,0.151,0.5868,0
1183,46.650002,0.104,0.783,0.113,0.2299,1
1184,47.009998,0.093,0.843,0.064,-0.25,0
1185,47.419998,0.094,0.787,0.119,0.296,1
1186,47.529999,0.132,0.762,0.106,-0.2144,1
1187,52.299999,0,0.855,0.145,0.886,1
1188,53.990002,0,0.936,0.064,0.2263,0
1189,53.540001,0.206,0.67,0.123,-0.4767,1
1190,53.540001,0.073,0.818,0.109,0.5267,0
1191,52.849998,0.093,0.868,0.039,-0.4939,1
1192,52.93,0.051,0.872,0.077,0.4767,1
1193,54.490002,0.082,0.918,0,-0.5267,0
1194,54.09,0,0.86,0.14,0.6369,1
1195,53.48,0,0.948,0.052,0.4019,0
1196,53.990002,0,0.868,0.132,0.4404,0
1197,54.25,0,0.864,0.136,0.5267,0
1198,54.25,0.117,0.772,0.111,0.1531,0
1199,54.09,0,0.901,0.099,0.5106,0
1200,54.41,0,0.911,0.089,0.8151,1
1201,55.32,0,0.952,0.048,0.2263,0
1202,54.119999,0,0.864,0.136,0.6705,1
1203,55.369999,0.142,0.821,0.036,-0.7717,0
1204,55.389999,0.055,0.801,0.144,0.7991,0
1205,54.709999,0.025,0.805,0.17,0.8539,0
1206,55.66,0,1,0,0,0
1207,55.540001,0.025,0.929,0.046,0.296,1
1208,54.880001,0.056,0.944,0,-0.4588,0
1209,54.990002,0.233,0.737,0.03,-0.8689,1
1210,55.860001,0,1,0,0,0
1211,56.040001,0,0.946,0.054,0.25,0
1212,54.93,0,0.835,0.165,0.8428,1
1213,54.32,0.07,0.701,0.229,0.7297,0
1214,52.509998,0.111,0.85,0.039,-0.7469,0
1215,53.799999,0,0.61,0.39,0.8225,0
1216,49.98,0,0.762,0.238,0.9814,1
1217,51.939999,0,0.93,0.07,0.5267,0
1218,51.860001,0.028,0.899,0.074,0.4939,1
1219,54.73,0.137,0.695,0.168,0.0129,1
1220,54.169998,0.1,0.79,0.11,0.2263,0
1221,53.25,0.033,0.831,0.137,0.9325,0
1222,52.099998,0.103,0.806,0.091,-0.3506,0
1223,50.25,0.117,0.825,0.058,-0.6486,1
1224,50.900002,0,0.822,0.178,0.7227,1
1225,52.330002,0,0.899,0.101,0.6808,0
1226,51.970001,0,0.944,0.056,0.4767,0
1227,50.689999,0.15,0.662,0.187,0.7311,1
1228,51.73,0.1,0.723,0.178,0.7876,1
1229,51.349998,0,0.792,0.208,0.7311,0
1230,50.970001,0,0.906,0.094,0.4939,1
1231,52.970001,0.019,0.932,0.049,0.5423,0
1232,52.400002,0.164,0.789,0.047,-0.5719,0
1233,50.799999,0.1,0.789,0.112,0.1386,1
1234,51.889999,0,0.883,0.117,0.5106,1
1235,53,0,0.929,0.071,0.296,1
1236,52.709999,0,1,0,0,1
1237,52.75,0.029,0.916,0.055,0.34,1
1238,53.450001,0.077,0.801,0.122,0.4019,1
1239,53.610001,0.122,0.878,0,-0.875,1
1240,54.110001,0.056,0.828,0.116,0.6597,0
1241,54.209999,0.052,0.763,0.185,0.9042,0
1242,53.66,0.095,0.802,0.103,0.1027,1
1243,54.93,0.087,0.874,0.039,-0.3818,1
1244,55.43,0.12,0.747,0.133,0.2263,0
1245,55.189999,0.056,0.922,0.021,-0.4404,0
1246,54.360001,0,0.743,0.257,0.7184,1
1247,54.669998,0,1,0,0,0
1248,54.490002,0.099,0.808,0.093,-0.4391,0
1249,55.119999,0.015,0.934,0.051,0.5423,1
1250,55.220001,0.024,0.84,0.136,0.8783,1
1251,55.490002,0,0.928,0.072,0.4215,1
1252,56.630001,0.084,0.868,0.048,-0.296,0
1253,55.799999,0.037,0.765,0.198,0.9224,0
1254,51.91,0,0.91,0.09,0.8173,0
1255,51.779999,0,0.881,0.119,0.4215,1
1256,52.259998,0.217,0.681,0.102,-0.4019,0
1257,51.48,0.068,0.855,0.077,0.0772,0
1258,49.349998,0.057,0.838,0.105,0.5106,1
1259,50,0,1,0,0,1
1260,49.84,0,0.857,0.143,0.6124,1
1261,50.490002,0.031,0.875,0.095,0.7351,0
1262,51.439999,0.061,0.939,0,-0.296,0
1263,50.48,0,0.966,0.034,0.2263,1
1264,50.470001,0.088,0.781,0.13,0.743,0
1265,50.700001,0.051,0.801,0.148,0.8225,1
1266,51.919998,0.076,0.763,0.161,0.6124,1
1267,52.439999,0,0.92,0.08,0.4019,1
1268,52.639999,0.081,0.857,0.062,-0.2585,0
1269,52.380001,0.052,0.864,0.083,0.25,0
1270,52.02,0,1,0,0,1
1271,51.049999,0,0.961,0.039,0.0387,1
1272,49.900002,0.064,0.844,0.092,0.7876,0
1273,49.779999,0,0.868,0.132,0.631,0
1274,49.52,0.033,0.946,0.02,-0.1779,1
1275,50.639999,0,1,0,0,0
1276,50.200001,0,0.758,0.242,0.9413,1
1277,49.099998,0,0.732,0.268,0.836,0
1278,49.91,0.06,0.881,0.059,-0.2732,1
1279,50.720001,0,1,0,0,1
1280,51.130001,0.068,0.852,0.08,0.1027,1
1281,52.939999,0.259,0.575,0.166,-0.4404,1
1282,53.84,0.074,0.789,0.137,0.3612,0
1283,53.950001,0.119,0.793,0.088,-0.296,0
1284,53.700001,0.016,0.895,0.089,0.8689,1
1285,56.150002,0.029,0.948,0.022,-0.1027,0
1286,56.080002,0.078,0.729,0.193,0.5574,1
1287,56.470001,0,0.893,0.107,0.6705,1
1288,56.52,0.057,0.943,0,-0.1603,1
1289,56.610001,0.128,0.786,0.086,-0.6249,0
1290,56.259998,0.033,0.872,0.095,0.5994,1
1291,56.599998,0,0.895,0.105,0.666,0
1292,56.849998,0,0.925,0.075,0.4767,0
1293,56.799999,0.073,0.765,0.163,0.9489,1
1294,58.060001,0.077,0.786,0.137,0.7733,0
1295,58.169998,0.044,0.912,0.044,0,1
1296,58.029999,0.045,0.879,0.076,0.2516,1
1297,58.029999,0,0.845,0.155,0.6486,0
1298,57.610001,0.069,0.82,0.112,0.5635,0
1299,57.540001,0.108,0.892,0,-0.9477,1
1300,57.43,0,1,0,0,1
1301,57.900002,0,1,0,0,0
1302,57.799999,0.055,0.836,0.11,0.2732,1
1303,58.279999,0,1,0,0,0
1304,57.98,0.027,0.864,0.109,0.8442,0
1305,57.669998,0,0.651,0.349,0.9499,0
1306,57.779999,0.157,0.802,0.041,-0.7906,0
1307,57.630001,0.045,0.829,0.126,0.9753,0
1308,56.790001,0.048,0.894,0.058,-0.3612,0
1309,56.5,0.03,0.897,0.073,0.6083,1
1310,56.389999,0.036,0.836,0.128,0.9886,0
1311,56.150002,0.058,0.737,0.205,0.9744,1
1312,57.27,0.037,0.784,0.179,0.9835,0
1313,57.509998,0.058,0.766,0.176,0.9337,1
1314,57.919998,0.02,0.805,0.175,0.9812,0
1315,57.869999,0.128,0.834,0.037,-0.7264,0
1316,56.93,0,0.853,0.147,0.9771,1
1317,57.810001,0.041,0.807,0.152,0.9854,0
1318,57.27,0.008,0.914,0.078,0.9062,0
1319,57.290001,0.05,0.849,0.101,0.9583,1
1320,57.91,0.066,0.878,0.056,0.0772,1
1321,57.110001,0.053,0.895,0.052,0.2144,0
1322,56.700001,0,1,0,0,1
1323,57.360001,0.036,0.804,0.161,0.8807,0
1324,57.529999,0.07,0.878,0.053,-0.0387,1
1325,57.5,0.033,0.874,0.093,0.5499,0
1326,60.279999,0.063,0.836,0.101,0.7778,0
1327,59.939999,0.029,0.821,0.149,0.7517,1
1328,60.810001,0,0.879,0.121,0.9229,0
1329,60.610001,0.015,0.971,0.014,-0.0516,0
1330,59.970001,0.027,0.904,0.069,0.6597,0
1331,59.529999,0.083,0.745,0.172,0.7026,0
1332,58.650002,0.021,0.846,0.133,0.8658,1
1333,59.779999,0.075,0.793,0.131,0.836,1
1334,60,0.053,0.923,0.024,-0.3612,1
1335,60.48,0.106,0.837,0.057,-0.8102,0
1336,59.02,0.061,0.757,0.181,0.7351,0
1337,58.330002,0.133,0.681,0.186,0.128,1
1338,60.779999,0.113,0.887,0,-0.4215,0
1339,60.98,0,1,0,0,1
1340,61.009998,0,0.842,0.158,0.8478,0
