,Open,Close,High,Low,Volume,neg,neu,pos,compound,label
594,4.945714,4.835714,4.988572,4.827857,461596800,0.035,0.919,0.045,0.4742,1
595,4.854286,4.900714,4.93,4.800714,575929200,0.01,0.894,0.096,0.9638,1
596,4.869286,4.947143,4.963214,4.868571,445275600,0.053,0.797,0.15,0.9769,0
597,4.983572,5.083571,5.083571,4.911786,483501200,0.094,0.857,0.049,-0.8876,0
598,5.0725,5.081071,5.113572,5.041429,347247600,0.114,0.828,0.058,-0.9493,0
599,5.18,5.245714,5.25,5.154286,485587200,0.004,0.938,0.058,0.9605,1
600,5.205714,5.268571,5.286428,5.198928,393570800,0.038,0.916,0.047,0.4195,1
601,5.324286,5.419643,5.429286,5.308214,602154000,0.037,0.88,0.082,0.872,0
602,5.473928,5.461071,5.537143,5.388928,735526400,0.022,0.844,0.134,0.9818,0
603,5.474643,5.411071,5.479643,5.348214,874781600,0.05,0.841,0.109,0.9205,0
604,5.635357,5.597857,5.668929,5.575357,874104000,0.072,0.822,0.106,0.8484,0
605,5.593928,5.636428,5.658571,5.555714,526962800,0.11,0.793,0.098,-0.0697,1
606,5.605357,5.713929,5.714286,5.589286,438362400,0.062,0.851,0.087,0.7981,0
607,5.720357,5.717857,5.745714,5.616428,433311200,0.154,0.713,0.133,-0.4601,1
608,5.674286,5.714286,5.717857,5.628572,363554800,0.037,0.737,0.226,0.8687,1
609,5.675,5.715357,5.730357,5.651786,382158000,0.285,0.687,0.028,-0.9552,1
610,5.775,5.813929,5.882857,5.767857,469604800,0.125,0.756,0.118,0.0661,1
611,5.821072,5.835357,5.892857,5.818214,422536800,0.093,0.835,0.071,-0.4767,1
612,5.900357,5.943929,5.951428,5.888214,394240000,0.232,0.714,0.054,-0.997,0
613,5.919643,5.896786,5.978214,5.864643,423183600,0.136,0.819,0.045,-0.978,0
614,5.913571,5.853929,5.946786,5.824643,341616800,0.096,0.796,0.108,0.5514,0
615,5.910357,5.911071,5.95,5.885714,387354800,0.212,0.729,0.059,-0.9932,0
616,5.916429,5.882857,5.95,5.845,300294400,0.155,0.757,0.088,-0.9769,1
617,5.846071,5.815357,5.870714,5.781428,355342400,0.052,0.82,0.129,0.9129,1
618,5.805357,5.903929,5.953928,5.802143,445071200,0.046,0.797,0.157,0.98,1
619,5.951786,6.015,6.023929,5.946429,439980800,0.046,0.818,0.136,0.9732,1
620,5.997857,5.956429,6.008214,5.911786,305816000,0.087,0.835,0.077,-0.6003,0
621,5.841072,5.699643,5.8425,5.693572,524381200,0.051,0.825,0.124,0.9731,1
622,5.7725,5.857143,5.865714,5.764643,431152400,0.068,0.832,0.1,0.7964,0
623,5.8125,5.878572,5.903572,5.801786,413271600,0.029,0.915,0.055,0.787,0
624,5.9875,6.043571,6.048929,5.957143,416074400,0.096,0.887,0.017,-0.875,0
625,6.075714,6.037857,6.096786,6.009643,406929600,0.038,0.927,0.035,-0.4515,1
626,6.052143,6.05,6.105,6.040357,324354800,0.026,0.824,0.15,0.9835,0
627,6.032857,5.978929,6.055357,5.955714,303998800,0.017,0.836,0.146,0.9268,1
628,6.026786,6.051786,6.056071,5.886786,449181600,0.051,0.874,0.075,0.34,0
629,6.1525,6.073214,6.160357,6.018929,453700800,0.037,0.909,0.053,0.2263,1
630,5.999643,5.903572,6.071429,5.890714,469028000,0.017,0.8,0.183,0.9681,1
631,5.879286,5.899286,5.986072,5.861072,364249200,0.086,0.818,0.096,0.659,0
632,5.944286,5.948214,5.967857,5.892857,293955200,0.039,0.857,0.103,0.9172,1
633,5.974286,6.0825,6.096428,5.9675,374628800,0.02,0.886,0.094,0.8748,1
634,6.177857,6.176072,6.183571,6.142857,315047600,0.035,0.844,0.121,0.9744,0
635,6.170714,6.112143,6.231071,6.060714,811087200,0.052,0.889,0.059,0.6808,0
636,6.175357,6.148571,6.185,6.1025,348961200,0.025,0.848,0.127,0.9829,1
637,6.101071,6.204286,6.210714,6.080357,322011200,0.209,0.74,0.051,-0.8591,1
638,6.356786,6.495357,6.526786,6.352857,754023200,0.009,0.947,0.045,0.7096,1
639,6.499286,6.591072,6.671072,6.498929,810572000,0.085,0.907,0.008,-0.8955,0
640,6.636786,6.607857,6.6625,6.598571,601582800,0.087,0.882,0.032,-0.8933,0
641,6.613929,6.588572,6.620714,6.530357,356753600,0.032,0.895,0.073,0.91,1
642,6.621428,6.625,6.746428,6.608214,593563600,0.03,0.859,0.111,0.9767,0
643,6.685714,6.565,6.703571,6.5275,550880400,0.073,0.823,0.104,0.8481,1
644,6.500357,6.513214,6.625,6.48,445239200,0.116,0.798,0.085,-0.9367,0
645,6.566786,6.648214,6.667143,6.5475,337444800,0.088,0.87,0.042,-0.7603,0
646,6.668929,6.620714,6.692857,6.5825,345385600,0,0.882,0.118,0.8788,1
647,6.6475,6.619643,6.658928,6.521786,539585200,0.032,0.839,0.129,0.8294,1
648,6.478929,6.603571,6.640714,6.476786,553308000,0.045,0.861,0.094,0.8053,0
649,6.65,6.643571,6.673572,6.581071,423133200,0.054,0.866,0.08,0.7941,1
650,6.705,6.786071,6.786071,6.689286,605085600,0.039,0.85,0.111,0.9658,0
651,6.777143,6.794643,6.805357,6.751071,465668000,0.045,0.878,0.077,0.8945,0
652,6.809286,6.759643,6.8375,6.746071,438211200,0.054,0.922,0.024,-0.7506,1
653,6.748929,6.8025,6.810714,6.736429,293272000,0.051,0.884,0.066,0.3062,0
654,6.822143,6.814643,6.839643,6.772857,288024800,0.106,0.819,0.074,-0.883,0
655,6.808214,6.786428,6.8275,6.775,348020400,0.037,0.894,0.069,0.7655,0
656,6.866071,6.831786,6.868571,6.793929,375510800,0.033,0.86,0.107,0.9728,0
657,6.7725,6.805714,6.818572,6.768929,373556400,0.066,0.861,0.073,0.3018,0
658,6.7625,6.716072,6.798572,6.708571,431426800,0.077,0.875,0.049,-0.8221,1
659,6.708929,6.780715,6.785714,6.626786,942230800,0.015,0.879,0.106,0.9753,0
660,7.164286,7.098571,7.205357,7.066072,1141039200,0.014,0.819,0.167,0.9921,1
661,7.125714,7.318572,7.453928,7.115357,1193726800,0.024,0.874,0.102,0.9652,0
662,7.310714,7.328571,7.423214,7.2325,791392000,0.021,0.91,0.069,0.854,1
663,7.346428,7.283571,7.35,7.258214,420786800,0.036,0.799,0.166,0.9884,1
664,7.273929,7.231429,7.383929,7.146429,484338400,0.099,0.804,0.097,-0.4313,0
665,7.202143,7.048929,7.243214,7.016071,756551600,0.083,0.832,0.084,-0.4118,0
666,7.061071,6.871428,7.072143,6.825,818386800,0.057,0.871,0.072,0.128,0
667,7.002143,6.732143,7.028572,6.720357,717525200,0,0.905,0.095,0.765,0
668,6.778572,6.761071,6.888571,6.6275,678983200,0.005,0.915,0.08,0.9509,0
669,6.708929,6.741071,6.768571,6.64,522541600,0.071,0.89,0.039,-0.8176,1
670,6.811786,6.814643,6.923214,6.793929,487530400,0.02,0.913,0.067,0.9231,1
671,6.875357,6.940714,6.971071,6.871428,295097600,0.052,0.867,0.082,0.6452,1
672,7.033571,7.195,7.210714,7.009286,528855600,0.16,0.796,0.044,-0.9887,1
673,7.179286,7.249286,7.320714,7.178928,401195200,0.053,0.839,0.108,0.9595,0
674,7.305714,7.258929,7.321429,7.208214,443870000,0.104,0.815,0.081,-0.8356,1
675,7.255,7.213929,7.316786,7.193929,363731200,0.07,0.896,0.034,-0.8823,1
676,7.245357,7.301786,7.315357,7.216786,343240800,0.06,0.896,0.044,-0.4019,0
677,7.338572,7.379643,7.428571,7.321786,485206400,0.05,0.879,0.071,0.5554,1
678,7.36,7.392857,7.408571,7.321429,396513600,0.055,0.803,0.142,0.9508,0
679,7.376429,7.355714,7.392857,7.285714,374320800,0.029,0.837,0.134,0.9583,0
680,7.3075,7.161071,7.3075,7.135714,542326400,0.02,0.865,0.115,0.9719,1
681,7.1125,7.14,7.156785,7.062857,406666400,0.093,0.83,0.077,-0.6428,1
682,7.25,7.352857,7.357143,7.248214,474896800,0.059,0.827,0.114,0.9439,0
683,7.335714,7.2925,7.344643,7.277143,286454000,0.033,0.885,0.082,0.7876,0
684,7.115,7.163929,7.248571,7.084643,295257200,0.045,0.819,0.137,0.946,0
685,7.1825,7.139643,7.202857,7.098928,424858000,0,0.903,0.097,0.836,0
686,7.222857,7.034643,7.241786,7.029643,465763200,0.057,0.856,0.087,0.7335,0
687,7.105714,7.008214,7.193572,6.991071,715260000,0.042,0.843,0.116,0.9625,1
688,7.050714,7.017143,7.106429,7.009643,448719600,0.046,0.821,0.133,0.9823,0
689,7.132143,6.904286,7.138571,6.795714,826884800,0.006,0.941,0.053,0.8466,0
690,6.904286,6.748214,6.920357,6.738572,714758800,0.028,0.916,0.057,0.7399,1
691,6.762857,6.781072,6.869643,6.739286,690398800,0.028,0.865,0.107,0.9217,1
692,6.831429,7.064286,7.077143,6.796786,684782000,0.045,0.887,0.068,0.7579,0
693,7.125,7.015357,7.132143,7.004286,489669600,0.087,0.736,0.177,0.9803,0
694,7.063571,6.9525,7.071429,6.908214,429774800,0.074,0.867,0.059,-0.6504,1
695,6.9775,7.035,7.051072,6.877143,495790400,0.034,0.848,0.118,0.9847,0
696,6.993928,6.934643,7.053928,6.9025,419459600,0.051,0.905,0.045,-0.3612,1
697,6.967857,6.965357,7.017857,6.948214,352984800,0.034,0.897,0.07,0.7506,0
698,6.937857,6.852143,6.964286,6.821429,388838800,0.07,0.775,0.155,0.9817,1
699,6.898929,6.979643,6.982143,6.878572,608770400,0.054,0.798,0.148,0.9765,1
700,7.001786,7.079643,7.133929,6.988214,611906400,0.051,0.814,0.135,0.9726,1
701,7.122857,7.155715,7.173214,7.095,349515600,0.054,0.794,0.152,0.9724,1
702,7.185714,7.217857,7.227857,7.171786,345525600,0.035,0.88,0.084,0.9267,1
703,7.269643,7.465714,7.476786,7.2625,500889200,0.051,0.849,0.1,0.923,1
704,7.561429,7.5575,7.641071,7.486072,644565600,0.031,0.874,0.095,0.9371,1
705,7.458214,7.558571,7.571429,7.439643,412084400,0.066,0.828,0.107,0.8672,1
706,7.611786,7.526072,7.619643,7.52,352410800,0.018,0.933,0.048,0.5423,0
707,7.664286,7.656428,7.699643,7.616071,601904800,0,0.958,0.042,0.8775,0
708,7.656428,7.534643,7.686786,7.526786,552160000,0.008,0.964,0.028,0.653,0
709,7.5625,7.520714,7.571429,7.466072,477131200,0.036,0.925,0.04,0.0258,1
710,7.510714,7.570714,7.571429,7.466429,447610800,0.062,0.792,0.147,0.975,0
711,7.6,7.503929,7.607143,7.444643,462229600,0.144,0.778,0.078,-0.9811,0
712,7.471071,7.418571,7.491786,7.372143,594459600,0.124,0.815,0.061,-0.8225,1
713,7.423929,7.523214,7.533214,7.289286,605892000,0.096,0.834,0.07,-0.8509,0
714,7.503929,7.479643,7.516428,7.465,432894000,0.098,0.776,0.126,0.8977,0
715,7.533214,7.354643,7.557143,7.3525,594067600,0.053,0.85,0.097,0.9091,1
716,7.440357,7.68,7.685357,7.401429,730007600,0,0.824,0.176,0.9965,0
717,7.675357,7.561786,7.698214,7.482143,612152800,0.02,0.923,0.058,0.8862,1
718,7.574286,7.431071,7.618214,7.400357,608154400,0.022,0.906,0.073,0.9584,0
719,7.385,7.0625,7.410714,7.041429,881767600,0.026,0.806,0.168,0.9941,1
720,7.2325,7.2525,7.310714,7.149643,1065699600,0.008,0.829,0.162,0.9888,1
721,7.355357,7.355,7.6325,7.235,1867110000,0.073,0.817,0.11,0.8107,0
722,7.3875,7.424286,7.520714,7.126071,1722568400,0,0.938,0.062,0.8668,0
723,7.318929,7.1175,7.339286,7.096428,1173502400,0.054,0.843,0.103,0.9365,0
724,7.181428,6.859286,7.221428,6.794643,1245952400,0.04,0.85,0.11,0.765,0
725,6.996786,6.995,7.011428,6.906428,698342400,0.03,0.905,0.065,0.8523,1
726,6.970357,7.115357,7.15,6.943572,615328000,0.057,0.811,0.132,0.9677,0
727,7.026072,6.858929,7.084643,6.841786,757652000,0.121,0.746,0.133,0.2645,1
728,6.879643,6.980714,7,6.816072,850306800,0.047,0.897,0.056,0.1531,0
729,6.988929,6.932857,7.067143,6.928571,478270800,0.036,0.863,0.101,0.9602,0
730,7.015,7.006786,7.053571,6.955357,632886800,0.051,0.921,0.028,-0.5346,0
731,6.996071,6.968572,7.021429,6.937857,370361600,0.015,0.937,0.048,0.7133,1
732,6.96,7.095357,7.133929,6.930714,550345600,0.045,0.845,0.11,0.9678,1
733,7.075357,7.156428,7.201428,6.982143,655468800,0.066,0.845,0.089,0.6219,0
734,7.212143,7.264286,7.274643,7.197143,543737600,0.024,0.934,0.043,0.6588,0
735,7.2925,7.233929,7.296786,7.173572,436396800,0.035,0.893,0.072,0.8805,0
736,7.201071,7.2475,7.281785,7.175714,422825200,0.032,0.903,0.065,0.8542,0
737,7.209286,7.2025,7.257143,7.1825,415469600,0.106,0.817,0.077,-0.7845,0
738,7.226429,7.157857,7.232143,7.113929,390563600,0.068,0.887,0.045,-0.6249,0
739,7.142857,7.037857,7.190357,6.989643,575094800,0.011,0.904,0.084,0.9367,1
740,7.079643,7.166429,7.194286,7.065714,460566400,0.051,0.882,0.067,0.5859,1
741,7.049286,7.214286,7.245,7.031785,665126000,0.034,0.866,0.1,0.9648,1
742,7.227857,7.307857,7.3275,7.214286,507460800,0.055,0.874,0.071,0.7657,1
743,7.348214,7.463929,7.482143,7.3375,550093600,0.067,0.859,0.074,-0.3138,0
744,7.4975,7.458929,7.529643,7.419286,566546400,0.04,0.882,0.078,0.9016,1
745,7.462143,7.476071,7.495357,7.426429,372052800,0.063,0.861,0.076,0.7795,1
746,7.474286,7.525357,7.532857,7.451071,366041200,0.05,0.872,0.078,0.9196,1
747,7.676429,7.819643,7.846428,7.665357,899620400,0.016,0.875,0.109,0.9682,0
748,7.8575,7.824286,7.860357,7.794643,429889600,0.014,0.855,0.131,0.9877,1
749,7.796786,7.965,8.035714,7.781785,920259200,0.056,0.844,0.1,0.8925,1
750,7.993928,8.03,8.052857,7.971428,596218000,0.031,0.891,0.078,0.9184,1
751,7.996786,8.053572,8.053572,7.975714,405700400,0.046,0.853,0.1,0.9226,1
752,8.120358,8.092857,8.133214,8.0625,416323600,0.033,0.858,0.109,0.9721,0
753,8.049286,7.994286,8.053572,7.866071,493502800,0.095,0.857,0.049,-0.8979,0
754,8.006429,8.016071,8.035,7.946786,446908000,0.088,0.856,0.056,-0.7687,0
755,8.032143,8.004286,8.0875,7.973928,450956800,0.105,0.832,0.064,-0.8724,1
756,8.003572,8.023214,8.035714,7.950357,342109600,0.065,0.839,0.096,0.9223,0
757,8.028214,7.9375,8.044286,7.901072,559445600,0.099,0.754,0.148,0.9683,1
758,7.873929,8.026786,8.071428,7.8625,456419600,0.011,0.885,0.104,0.9825,1
759,8.058572,8.155714,8.170714,8.003572,602431200,0,0.926,0.074,0.945,1
760,8.13,8.191786,8.221429,8.125357,597780400,0.053,0.842,0.105,0.926,0
761,8.247143,8.094643,8.248929,8.080358,542284400,0.046,0.904,0.05,-0.4951,1
762,8.176785,8.246428,8.283929,8.1625,640875200,0.061,0.882,0.057,0.0258,0
763,8.321428,8.299643,8.3525,8.272142,540744400,0.063,0.787,0.15,0.7242,0
764,8.478929,8.4275,8.526072,8.3125,603145200,0.041,0.923,0.035,-0.5674,1
765,8.392143,8.5175,8.518214,8.384643,684507600,0.047,0.907,0.047,0.2411,1
766,8.507143,8.555,8.58,8.464286,447017200,0.018,0.92,0.063,0.8496,1
767,8.555357,8.592857,8.64,8.523571,628502000,0.029,0.829,0.142,0.9859,0
768,8.587143,8.569643,8.626429,8.501429,572989200,0.038,0.887,0.075,0.7964,0
769,8.6225,8.635357,8.638928,8.587857,334182800,0.068,0.865,0.066,0.2942,1
770,8.65,8.653214,8.681071,8.636071,333026400,0.052,0.878,0.071,0.5574,1
771,8.637857,8.658215,8.671429,8.611072,306210800,0.02,0.956,0.024,0,0
772,8.76,8.774643,8.778929,8.716785,404076400,0.044,0.893,0.063,0.6593,1
773,8.777857,8.89,8.893929,8.768214,376784800,0.026,0.901,0.073,0.8673,1
774,8.8775,8.835714,8.969286,8.733929,750545600,0.098,0.78,0.122,0.836,0
775,8.8225,8.823929,8.853214,8.634643,566924400,0.023,0.926,0.051,0.8228,0
776,8.876429,8.735357,8.901786,8.677143,738326400,0.147,0.759,0.095,-0.8948,1
777,9.242857,9.257857,9.294642,9.133214,982391200,0.007,0.898,0.095,0.9638,1
778,9.222857,9.516786,9.526786,9.15,793424800,0.037,0.845,0.119,0.9591,1
779,9.571072,9.6725,9.720715,9.535714,796955600,0.065,0.831,0.104,0.9387,0
780,9.71,9.625,9.730714,9.578215,479068800,0.056,0.894,0.051,0.2406,0
781,9.545357,9.358571,9.565714,9.304286,709343600,0.079,0.871,0.05,-0.6808,0
782,9.401786,9.342857,9.428572,9.1575,758402400,0,1,0,0,1
783,9.393572,9.594286,9.642858,9.3575,558840800,0.061,0.831,0.108,0.9501,0
784,9.618215,9.324643,9.663215,9.321428,542463600,0.019,0.863,0.118,0.9538,0
785,9.388928,9.238571,9.403214,9.169642,723819600,0.023,0.89,0.087,0.8555,1
786,9.036786,9.1425,9.219286,8.883214,883103200,0.036,0.859,0.105,0.9088,0
787,9.065357,8.794642,9.223214,7.116071,1285860800,0.085,0.804,0.112,0.7903,0
788,8.703929,8.423572,8.806071,8.043214,1676018400,0.127,0.825,0.048,-0.9673,1
789,8.9375,9.071072,9.094643,8.876071,984306400,0.017,0.955,0.029,0.6966,1
790,8.994286,9.161428,9.281786,8.946428,848906800,0.037,0.864,0.1,0.9493,1
791,9.258572,9.360357,9.3975,9.239285,654379600,0.025,0.892,0.083,0.9393,0
792,9.400714,9.227143,9.464286,9.157143,599712400,0.055,0.863,0.083,0.886,1
793,9.112857,9.065,9.16,8.910714,759362800,0.076,0.827,0.097,0.6369,1
794,9.096429,9.079286,9.149285,8.846786,762834800,0.102,0.782,0.115,0.8377,1
795,9.177857,9.012857,9.233929,8.937857,782678400,0.098,0.854,0.048,-0.9248,0
796,8.910714,8.869286,9.032857,8.744643,1025726800,0.092,0.864,0.044,-0.8925,0
797,8.638572,8.491428,8.708928,8.436071,1282915200,0.012,0.885,0.102,0.9736,1
798,8.831429,8.812857,8.960714,8.795,754238800,0.086,0.856,0.058,-0.6072,0
799,8.548214,8.757857,8.812857,8.47,1048006400,0.056,0.865,0.079,0.7319,0
800,8.931429,8.718214,9.004642,8.705358,850654000,0.1,0.831,0.069,-0.8837,0
801,8.95,9.048214,9.0675,8.896786,666282400,0.077,0.882,0.041,-0.8056,1
802,9.263928,9.174286,9.264286,9.048214,815614800,0.046,0.829,0.125,0.7096,1
803,9.274643,9.315357,9.497857,9.248571,876472800,0.021,0.921,0.058,0.8708,0
804,9.447857,9.426785,9.457143,9.2975,688548000,0.012,0.939,0.049,0.8798,0
805,9.470715,9.397142,9.483929,9.300357,650106800,0.006,0.938,0.056,0.9069,1
806,9.221786,9.141429,9.353572,9.093928,758304400,0.03,0.84,0.13,0.9856,0
807,9.224643,8.962143,9.255357,8.948215,886942000,0.042,0.864,0.094,0.9524,0
808,9.044286,8.904643,9.064285,8.773214,1000770400,0.034,0.852,0.114,0.9729,0
809,8.981071,8.685715,8.996428,8.660357,854630000,0.103,0.864,0.033,-0.9612,1
810,8.744286,8.946786,8.963572,8.65,776356000,0.048,0.877,0.075,0.8523,1
811,8.865357,9.053928,9.066428,8.834642,545759200,0.045,0.827,0.128,0.9839,1
812,9.141429,9.081429,9.255357,9.071786,602960400,0.082,0.886,0.032,-0.9559,1
813,9.13,9.274643,9.280357,9.125,585074000,0.107,0.797,0.095,-0.6705,1
814,9.325,9.544642,9.5625,9.308214,783678000,0.038,0.872,0.09,0.8957,1
815,9.664286,9.709642,9.746428,9.625,872855200,0.011,0.865,0.123,0.988,1
816,9.723214,9.788215,9.821428,9.693571,784621600,0.021,0.894,0.086,0.9403,0
817,9.9175,9.648929,9.964643,9.5975,776490400,0.065,0.851,0.085,0.6911,1
818,9.72,9.780357,9.856071,9.696428,717262000,0.103,0.842,0.055,-0.9498,0
819,9.806429,9.6775,9.809286,9.567857,768457200,0.029,0.894,0.077,0.8957,1
820,9.678572,9.607142,9.757143,9.575,714277200,0.022,0.963,0.015,-0.2382,0
821,9.645,9.525,9.6525,9.493215,549942400,0.09,0.847,0.063,-0.8053,1
822,9.533215,9.582143,9.633928,9.447143,584948000,0.011,0.911,0.078,0.9074,0
823,9.432858,9.148929,9.4425,9.082143,1133344800,0.149,0.802,0.049,-0.6249,0
824,9.168214,8.983214,9.213214,8.928928,739452000,0,1,0,0,0
825,8.946072,8.819285,8.961785,8.685715,693842800,0.086,0.847,0.067,-0.8225,0
826,8.964286,8.879642,9.028571,8.791429,615235600,0.032,0.921,0.047,0.5187,1
827,8.946072,9.238214,9.241786,8.919642,654556000,0.035,0.914,0.05,0.7469,0
828,9.374286,9.2175,9.389286,9.103214,738144400,0.035,0.926,0.039,0.1263,1
829,9.174643,9.272142,9.282143,9.112857,433322400,0.048,0.884,0.068,0.2708,0
830,9.233214,9.188929,9.351786,9.102143,562878400,0.029,0.933,0.038,0.5886,0
831,9.154285,8.992857,9.157143,8.801071,1190924000,0.068,0.849,0.083,0.7418,1
832,8.906428,9.026072,9.135715,8.892858,812047600,0.075,0.861,0.064,-0.7389,1
833,8.865357,8.980357,9.1775,8.832143,824866000,0.041,0.83,0.129,0.9763,1
834,9.042143,8.925,9.106071,8.871786,1039858400,0.14,0.786,0.074,-0.9483,0
835,8.924286,8.770715,8.924286,8.557143,1024478000,0.115,0.756,0.13,0.3455,1
836,8.675,8.996072,9.032143,8.571786,1074950800,0.054,0.822,0.123,0.9254,0
837,9.4675,9.08,9.469643,9.071428,1185671200,0.034,0.881,0.085,0.9138,0
838,9.202857,9.250714,9.285714,9.118215,645318800,0.037,0.853,0.111,0.9558,1
839,9.181786,9.283571,9.299286,9.152857,533388800,0.031,0.801,0.169,0.9896,0
840,9.285714,9.26,9.289286,9.203929,420551600,0.041,0.837,0.122,0.9755,1
841,9.316786,9.431429,9.457143,9.296429,584771600,0.044,0.861,0.095,0.9626,0
842,9.416785,9.32,9.499643,9.294642,519985200,0,0.872,0.128,0.6124,1
843,9.311071,9.218214,9.380357,9.146428,643806800,0.041,0.807,0.153,0.9806,0
844,9.301429,9.351786,9.378214,9.272142,428055600,0.064,0.853,0.083,0.5106,1
845,9.321786,9.354643,9.402143,9.265,417653600,0.062,0.772,0.166,0.9872,0
846,9.387143,9.392143,9.438571,9.296785,420375200,0.09,0.836,0.074,-0.7662,0
847,9.3475,9.346429,9.399285,9.305357,289097200,0.086,0.869,0.045,-0.9397,0
848,9.277857,9.288929,9.338928,9.201072,444897600,0.012,0.948,0.04,0.6705,1
849,9.338572,9.348214,9.3625,9.270357,303128000,0.097,0.831,0.072,-0.8749,0
850,9.280357,9.264643,9.301785,9.198215,451920000,0.047,0.881,0.073,0.8122,0
851,9.121428,8.935357,9.131785,8.921785,620054400,0.073,0.773,0.154,0.979,1
852,8.810357,8.9925,9.039286,8.79,534920400,0.065,0.812,0.123,0.9517,0
853,8.9875,8.896428,8.995714,8.896071,354869200,0.177,0.727,0.096,-0.9231,0
854,8.842143,8.844286,8.928928,8.807858,318430000,0.074,0.825,0.101,0.4691,1
855,8.931429,8.998929,9.093928,8.9,422640400,0.084,0.853,0.063,-0.515,1
856,9.012857,9.038215,9.095357,8.985,339696000,0.022,0.864,0.114,0.9442,1
857,9.03,8.924286,9.052857,8.881429,426706000,0.04,0.861,0.099,0.9451,1
858,8.906786,8.915714,9.068571,8.892858,384230000,0.039,0.896,0.065,0.6331,0
859,8.9925,8.778571,9,8.758928,414041600,0.062,0.888,0.05,-0.4555,0
860,8.666785,8.568929,8.678572,8.523214,602565600,0.093,0.862,0.045,-0.8758,1
861,8.501429,8.674643,8.713928,8.471429,596867600,0.051,0.83,0.119,0.9691,0
862,8.766071,8.581429,8.776786,8.581429,466505200,0.045,0.877,0.078,0.7303,0
863,8.633928,8.629286,8.664643,8.412857,548391200,0.101,0.841,0.058,-0.7175,1
864,8.598572,8.660714,8.776786,8.595715,383289200,0.035,0.932,0.033,-0.0772,1
865,8.6375,8.682143,8.734285,8.583928,420786800,0.109,0.849,0.042,-0.9367,0
866,8.973572,9.006071,9.006071,8.8775,415427600,0,0.901,0.099,0.9743,1
867,9.110357,9.241786,9.242143,9.089286,520788800,0.099,0.782,0.119,0.5436,1
868,9.165714,9.2075,9.268929,9.151786,342557600,0.05,0.932,0.019,-0.6101,1
869,9.277857,9.39,9.4425,9.253572,526551200,0.063,0.847,0.09,0.7929,0
870,9.465714,9.395357,9.518572,9.39,438575200,0.018,0.878,0.104,0.9652,0
871,9.399643,9.4075,9.446428,9.335714,387542400,0.007,0.903,0.09,0.97,1
872,9.493571,9.537143,9.581429,9.491428,388780000,0.031,0.858,0.111,0.9718,1
873,9.5075,9.573571,9.613214,9.482857,408150400,0.028,0.823,0.149,0.9893,1
874,9.5775,9.650714,9.656428,9.565714,429368800,0.029,0.868,0.103,0.9752,1
875,9.651428,9.8775,9.881071,9.625,652103200,0.008,0.895,0.097,0.9783,0
876,9.9175,9.834642,9.927143,9.774285,634477200,0.05,0.846,0.105,0.8519,1
877,9.86,10.115357,10.135,9.851786,658677600,0.055,0.844,0.101,0.9525,1
878,10.137857,10.134643,10.2625,10.099643,668074400,0.066,0.853,0.081,0.0562,1
879,10.096786,10.276786,10.285,10.086071,585289600,0.03,0.837,0.134,0.9833,1
880,10.226071,10.318571,10.455714,10.214286,786116800,0.056,0.796,0.148,0.9835,0
881,10.432143,10.44,10.483214,10.376785,649488000,0.039,0.775,0.186,0.9814,0
882,10.420357,10.245,10.420357,9.821428,1035042400,0,1,0,0,0
883,10.258214,10.263214,10.350357,10.214286,469644000,0.034,0.943,0.023,-0.2144,0
884,10.321428,10.133928,10.357142,10.044642,673391600,0.072,0.798,0.13,0.9349,0
885,10.219643,10.09,10.235,10.048214,448142800,0.091,0.851,0.058,-0.39,0
886,10.057143,9.951428,10.103572,9.920357,435302000,0.03,0.901,0.069,0.7525,1
887,10.071428,10.319285,10.3375,10.065,501967200,0.031,0.835,0.134,0.9723,0
888,10.3425,10.328215,10.428214,10.187857,670868800,0.028,0.842,0.131,0.9821,1
889,10.369286,10.329286,10.374286,10.246786,408399600,0.013,0.886,0.101,0.9722,1
890,10.418214,10.5025,10.517858,10.357142,658403200,0.019,0.868,0.113,0.9727,1
891,10.526428,10.548572,10.615714,10.521428,427753200,0.053,0.906,0.041,-0.34,1
892,10.550357,10.662143,10.696428,10.446072,558544000,0.008,0.953,0.039,0.8592,0
893,10.721429,10.719286,10.784286,10.707143,630092400,0.036,0.888,0.076,0.8402,1
894,10.98,11.240714,11.25,10.889643,922194000,0.049,0.868,0.084,0.8399,0
895,11.373929,11.357142,11.392858,11.224643,1093010800,0.029,0.891,0.08,0.9573,1
896,10.835714,11.053214,11.206072,10.715,1232784000,0.082,0.823,0.095,0.4855,0
897,11.035714,11.090357,11.223214,10.959642,721624400,0.028,0.854,0.118,0.9763,0
898,11.155714,11.054286,11.240714,10.957143,551460000,0.048,0.846,0.106,0.9367,1
899,11.038929,11.03,11.128572,11.015715,392462000,0.044,0.835,0.122,0.9804,0
900,10.959642,11.001785,11.062143,10.916072,392929600,0.045,0.838,0.117,0.9552,0
901,10.9875,10.993929,11.067857,10.914286,399002800,0.09,0.848,0.062,-0.6588,0
902,10.998215,10.901428,11,10.746428,551051200,0.054,0.823,0.122,0.9615,0
903,10.865357,10.749286,10.924286,10.745358,430511200,0.062,0.875,0.064,0.0772,1
904,10.793571,10.863571,10.914286,10.792857,423889200,0.068,0.8,0.132,0.9726,1
905,10.964286,11.048572,11.078215,10.964286,433930000,0.06,0.741,0.199,0.9913,1
