,Open,neg,neu,pos,compound,label
1073,14.201786,0.047,0.892,0.06,0.168,0
1074,13.963572,0.056,0.872,0.072,0.4836,1
1075,13.9075,0.092,0.807,0.102,0.4847,0
1076,13.587143,0.074,0.859,0.067,-0.1759,0
1077,12.9175,0.063,0.891,0.046,-0.1798,0
1078,12.903571,0.019,0.81,0.171,0.986,1
1079,13.232857,0.035,0.827,0.139,0.984,1
1080,13.5025,0.032,0.847,0.122,0.7783,0
1081,13.558214,0.029,0.925,0.046,0.8074,1
1082,13.625714,0.057,0.827,0.117,0.9751,0
1083,13.653929,0.042,0.846,0.112,0.9627,0
1084,12.934643,0.014,0.835,0.15,0.995,0
1085,13.018214,0.072,0.809,0.118,0.9493,0
1086,12.867857,0.036,0.913,0.051,0.5574,1
1087,13.338214,0.026,0.879,0.095,0.9738,1
1088,13.038571,0.01,0.854,0.136,0.9872,1
1089,13.256071,0.041,0.772,0.188,0.9945,1
1090,13.863571,0.023,0.911,0.066,0.7096,1
1091,13.866072,0.06,0.68,0.26,0.9471,1
1092,13.948929,0,0.916,0.084,0.8854,0
1093,13.383572,0.142,0.78,0.078,-0.9442,0
1094,13.120358,0.014,0.866,0.12,0.981,1
1095,13.77,0.036,0.922,0.042,0.2038,0
1096,13.657143,0.059,0.875,0.066,0.1941,1
1097,13.711785,0.009,0.917,0.074,0.8658,0
1098,13.647857,0.017,0.926,0.057,0.9117,1
1099,13.822143,0.008,0.915,0.077,0.9377,1
1100,13.979643,0.087,0.79,0.123,0.9641,1
1101,14.126429,0.121,0.811,0.069,-0.8658,1
1102,14.178572,0.104,0.841,0.055,-0.9077,1
1103,14.830358,0.055,0.893,0.052,-0.5803,0
1104,14.3225,0.04,0.872,0.088,0.9201,1
1105,14.295714,0.044,0.889,0.068,0.6767,1
1106,14.280714,0.083,0.839,0.077,0.1613,1
1107,14.5975,0.057,0.877,0.066,0.5416,0
1108,14.2925,0.022,0.88,0.099,0.8225,0
1109,13.825714,0.024,0.826,0.15,0.9052,0
1110,13.584642,0.051,0.9,0.048,-0.4019,0
1111,13.3775,0.054,0.851,0.096,0.9196,0
1112,13.137857,0.06,0.848,0.092,0.8701,1
1113,13.333215,0.1,0.802,0.098,-0.4184,1
1114,13.420714,0.052,0.844,0.104,0.9042,0
1115,13.538929,0.102,0.841,0.057,-0.9313,1
1116,14.547857,0.06,0.861,0.079,0.8017,0
1117,14.463572,0.077,0.826,0.097,0.6996,1
1118,14.886786,0.051,0.897,0.052,-0.3818,1
1119,15.062857,0.07,0.841,0.089,0.6398,1
1120,14.333928,0.038,0.824,0.139,0.9875,0
1121,14.285714,0.115,0.732,0.153,0.9041,0
1122,14.217857,0.094,0.834,0.072,-0.3071,0
1123,14.465357,0.143,0.774,0.083,-0.9597,0
1124,14.348572,0.058,0.83,0.113,0.9524,0
1125,14.555715,0.05,0.835,0.116,0.93,0
1126,14.392858,0.063,0.892,0.045,-0.4278,1
1127,14.372143,0,0.895,0.105,0.9501,1
1128,14.288929,0.093,0.849,0.057,-0.9125,0
1129,14.2525,0.084,0.866,0.051,-0.8225,1
1130,14.358214,0.094,0.79,0.116,0.7184,0
1131,14.2825,0.119,0.763,0.118,-0.3939,0
1132,14.364643,0.054,0.826,0.12,0.959,1
1133,14.179643,0.059,0.877,0.065,0.3103,0
1134,13.8075,0.057,0.804,0.14,0.9845,0
1135,13.697143,0.056,0.845,0.1,0.9295,0
1136,13.6,0.011,0.848,0.141,0.9898,1
1137,13.901786,0.041,0.868,0.091,0.946,0
1138,13.713572,0.039,0.841,0.12,0.985,0
1139,13.532857,0.025,0.849,0.127,0.9863,0
1140,13.228572,0.018,0.871,0.111,0.9852,0
1141,13.250714,0.016,0.887,0.098,0.9817,1
1142,13.375357,0.011,0.871,0.118,0.9798,0
1143,13.157857,0.041,0.907,0.052,0.6508,0
1144,13.298214,0.067,0.732,0.201,0.9719,1
1145,13.422857,0.086,0.796,0.117,0.3919,0
1146,13.6175,0.026,0.789,0.186,0.9933,1
1147,13.662143,0.034,0.903,0.063,0.9127,1
1148,13.9225,0.057,0.894,0.049,-0.4588,0
1149,14.053214,0.059,0.855,0.087,0.7219,0
1150,14.018214,0.007,0.917,0.076,0.9672,0
1151,13.926071,0.037,0.892,0.071,0.8126,0
1152,13.980357,0.03,0.886,0.085,0.9217,0
1153,14.030357,0.114,0.787,0.098,-0.8302,1
1154,13.988571,0.053,0.85,0.097,0.8625,1
1155,14.035714,0.045,0.869,0.087,0.9118,0
1156,13.810715,0.056,0.85,0.094,0.8959,0
1157,13.690357,0.061,0.868,0.071,0.4118,0
1158,13.584286,0.141,0.797,0.062,-0.9776,1
1159,13.659643,0.115,0.776,0.109,-0.6867,0
1160,13.848572,0.067,0.803,0.13,0.9717,1
1161,14.1675,0.036,0.884,0.079,0.9381,0
1162,14.178572,0,0.898,0.102,0.9842,1
1163,14.396428,0.054,0.873,0.073,0.8234,1
1164,14.531786,0.041,0.873,0.085,0.8556,0
1165,14.407143,0.048,0.782,0.169,0.9749,1
1166,14.411072,0.076,0.84,0.084,-0.296,1
1167,14.621428,0.091,0.834,0.075,-0.8647,1
1168,14.642858,0.025,0.905,0.071,0.9606,1
1169,14.819643,0.005,0.832,0.163,0.9931,1
1170,14.991786,0.011,0.857,0.131,0.9887,1
1171,15.196428,0.02,0.697,0.283,0.9991,0
1172,15.211071,0.027,0.848,0.125,0.9807,0
1173,15.095715,0.032,0.932,0.036,0.3612,0
1174,15.081429,0.019,0.88,0.101,0.9874,0
1175,14.989285,0.073,0.843,0.084,-0.2975,1
1176,15.15,0.043,0.909,0.048,0.3736,1
1177,15.248571,0.014,0.888,0.098,0.9879,1
1178,15.3625,0.032,0.853,0.115,0.9868,0
1179,15.2675,0.038,0.859,0.103,0.9481,0
1180,15.095357,0.021,0.883,0.096,0.9749,1
1181,15.182143,0.075,0.781,0.144,0.9663,0
1182,16.23,0.026,0.83,0.144,0.989,0
1183,16.012857,0.073,0.863,0.064,-0.5484,0
1184,15.918214,0.03,0.879,0.09,0.8625,1
1185,16.371786,0.03,0.926,0.044,0.5696,0
1186,16.282143,0.014,0.859,0.127,0.9934,0
1187,16.370714,0.053,0.871,0.076,0.4413,1
1188,16.616072,0.059,0.831,0.11,0.9404,1
1189,16.803572,0.038,0.876,0.086,0.9692,1
1190,17.17,0,0.911,0.089,0.9856,1
1191,17.534286,0.028,0.881,0.091,0.9757,1
1192,17.840357,0.046,0.845,0.109,0.9773,1
1193,18.023571,0.092,0.864,0.044,-0.9666,1
1194,18.366428,0.062,0.875,0.063,0.0772,0
1195,17.553572,0.022,0.916,0.062,0.9071,1
1196,17.968214,0.076,0.784,0.14,0.9652,0
1197,18.102858,0.031,0.864,0.105,0.9797,1
1198,18.324286,0.031,0.853,0.116,0.9747,0
1199,18.395714,0.068,0.812,0.12,0.9455,1
1200,18.559643,0.067,0.84,0.093,0.8577,1
1201,18.618214,0.05,0.894,0.056,0.1227,1
1202,18.855715,0.052,0.881,0.067,0.25,1
1203,19.341429,0.031,0.969,0,-0.1154,1
1204,19.577499,0.041,0.888,0.071,0.9166,0
1205,19.437143,0.041,0.878,0.081,0.9115,1
1206,19.479286,0.014,0.89,0.096,0.9854,0
1207,18.702143,0.076,0.853,0.071,-0.7209,1
1208,19.171429,0.043,0.895,0.062,0.781,0
1209,19.096071,0.052,0.851,0.097,0.9349,1
1210,19.436071,0.068,0.854,0.077,0.4404,1
1211,19.606428,0.019,0.924,0.057,0.9544,1
1212,19.912144,0.02,0.926,0.054,0.8225,1
1213,21.414642,0.044,0.861,0.096,0.9729,0
1214,20.882856,0.107,0.845,0.048,-0.9732,1
1215,21.370358,0.063,0.867,0.07,0.5709,1
1216,21.411072,0.059,0.876,0.065,0.4767,1
1217,21.526428,0.03,0.884,0.087,0.9339,0
1218,21.349285,0.043,0.858,0.099,0.9577,1
1219,21.446072,0.045,0.901,0.054,0.51,0
1220,21.421072,0.053,0.853,0.093,0.913,1
1221,21.649286,0.036,0.868,0.097,0.9476,1
1222,22.084999,0.067,0.878,0.055,-0.4779,0
1223,21.885,0.057,0.837,0.106,0.8594,0
1224,21.741785,0.025,0.819,0.156,0.6908,0
1225,21.493929,0.005,0.912,0.082,0.9802,1
1226,22.403572,0.045,0.859,0.096,0.9469,1
1227,22.298214,0.019,0.877,0.104,0.9833,0
1228,22.392143,0.007,0.863,0.13,0.9911,1
1229,22.361786,0.047,0.894,0.059,0.4188,1
1230,22.854643,0.026,0.879,0.095,0.9693,0
1231,22.721428,0.07,0.821,0.109,0.9376,0
1232,22.321428,0.07,0.82,0.11,0.9337,0
1233,22.289642,0.024,0.878,0.098,0.9808,0
1234,21.787857,0.052,0.892,0.056,-0.19,0
1235,20.676428,0.061,0.83,0.108,0.8979,1
1236,21.918571,0.036,0.859,0.105,0.9789,0
1237,21.436428,0.07,0.802,0.127,0.9669,0
1238,21.120714,0.056,0.843,0.101,0.9323,0
1239,20.378929,0.087,0.811,0.103,0.5859,1
1240,20.093214,0.054,0.863,0.083,0.926,0
1241,21.987143,0.066,0.844,0.09,0.875,0
1242,21.938213,0.057,0.865,0.078,0.7469,0
1243,21.609642,0.057,0.873,0.07,0.3506,0
1244,21.35,0.04,0.839,0.121,0.9864,0
1245,20.889286,0.122,0.746,0.132,0.0772,0
1246,20.722857,0.076,0.838,0.086,0.4767,1
1247,21.089285,0.068,0.85,0.082,0.5859,0
1248,20.610001,0.11,0.795,0.096,-0.6712,0
1249,20.053572,0.079,0.872,0.049,-0.8528,1
1250,20.342142,0.046,0.858,0.095,0.9521,0
1251,20.132143,0.051,0.876,0.073,0.8851,1
1252,20.520714,0.082,0.805,0.113,0.775,0
1253,20.178572,0.078,0.812,0.11,0.7579,1
1254,20.091785,0.032,0.914,0.053,0.5859,0
1255,20.051786,0.082,0.798,0.12,0.9453,0
1256,19.7875,0.066,0.812,0.122,0.9643,0
1257,19.475357,0.074,0.785,0.141,0.9626,0
1258,19.07,0.094,0.749,0.157,0.9696,0
1259,19.089285,0.044,0.819,0.137,0.9758,1
1260,20.341072,0.061,0.835,0.104,0.6893,0
1261,19.910715,0.112,0.808,0.08,-0.971,1
1262,20.566786,0.121,0.76,0.119,-0.7007,0
1263,20.163929,0.11,0.826,0.064,-0.8708,0
1264,20.328571,0.096,0.767,0.137,0.8418,1
1265,20.740715,0.084,0.772,0.144,0.903,0
1266,20.327143,0.086,0.823,0.091,0.3818,0
1267,20.053572,0.056,0.828,0.116,0.9703,1
1268,20.045357,0.046,0.923,0.031,-0.5859,1
1269,20.2775,0.052,0.839,0.109,0.964,1
1270,20.6175,0.086,0.791,0.123,0.9414,0
1271,20.414286,0.035,0.91,0.055,0.7559,1
1272,20.99,0.014,0.911,0.075,0.9766,0
1273,20.516428,0.07,0.835,0.095,0.8053,1
1274,20.518572,0.053,0.806,0.142,0.9787,0
1275,20.401428,0.045,0.877,0.078,0.9228,1
1276,20.392857,0.125,0.76,0.115,-0.7684,1
1277,20.391428,0.016,0.933,0.051,0.9125,1
1278,20.835714,0.013,0.894,0.093,0.9857,1
1279,21.0075,0.041,0.877,0.082,0.9482,0
1280,20.908571,0.073,0.851,0.076,0.2287,0
1281,20.68,0.065,0.852,0.083,0.5423,1
1282,20.617857,0.005,0.925,0.07,0.9643,0
1283,20.404642,0.041,0.888,0.071,0.5346,1
1284,20.535715,0.028,0.868,0.105,0.9723,0
1285,20.416786,0.029,0.884,0.087,0.9409,0
1286,20.642857,0.053,0.887,0.06,0.4491,1
1287,21.245714,0.096,0.831,0.073,-0.8511,1
1288,21.448572,0.028,0.847,0.126,0.9817,1
1289,21.681786,0.106,0.798,0.097,-0.6249,0
1290,21.617857,0.093,0.826,0.081,-0.1082,1
1291,22.070356,0.026,0.871,0.103,0.9761,0
1292,21.647142,0.054,0.872,0.075,0.7831,0
1293,21.437143,0.032,0.897,0.071,0.7816,0
1294,21.533928,0.029,0.884,0.088,0.8882,1
1295,21.611429,0.035,0.834,0.131,0.9889,1
1296,21.813929,0.054,0.829,0.117,0.9657,0
1297,21.663929,0.026,0.913,0.06,0.7713,0
1298,21.831429,0.049,0.864,0.086,0.8912,1
1299,21.893929,0.051,0.863,0.086,0.9128,0
1300,21.228571,0.062,0.82,0.118,0.9718,1
1301,21.692142,0.065,0.776,0.159,0.9894,0
1302,20.516428,0.061,0.872,0.066,-0.5259,1
1303,20.705715,0.059,0.835,0.106,0.9558,0
1304,20.536072,0.038,0.853,0.109,0.9702,1
1305,21.104286,0.05,0.897,0.053,0.0899,1
1306,21.543928,0.034,0.814,0.152,0.886,1
1307,21.996786,0.118,0.785,0.097,-0.885,0
1308,21.530001,0.1,0.791,0.109,0.4116,1
1309,21.915358,0.106,0.767,0.127,0.7733,1
1310,22.046072,0.025,0.873,0.103,0.9805,1
1311,22.241785,0.068,0.876,0.055,-0.5029,0
1312,22.066071,0.049,0.86,0.091,0.9696,1
1313,22.096786,0.093,0.814,0.093,-0.2115,1
1314,22.263929,0.047,0.846,0.106,0.9792,1
1315,22.566786,0.044,0.866,0.091,0.9575,0
1316,22.546429,0.037,0.838,0.125,0.987,0
1317,22.543215,0.072,0.805,0.123,0.9703,1
1318,22.857143,0.057,0.868,0.076,0.7506,1
1319,23.214643,0.025,0.842,0.133,0.9871,1
1320,23.957857,0.071,0.813,0.115,0.9491,0
1321,23.372143,0.056,0.807,0.136,0.9818,1
1322,23.789642,0.013,0.906,0.081,0.9562,0
1323,23.553928,0.034,0.915,0.051,0.5661,1
1324,24.285357,0.072,0.811,0.117,0.8516,0
1325,24.106428,0.024,0.836,0.14,0.8519,0
1326,24.116072,0.12,0.79,0.09,-0.7019,0
1327,23.951429,0.052,0.929,0.019,-0.4554,0
1328,23.830357,0.181,0.742,0.077,-0.9231,0
1329,24.127501,0.015,0.915,0.07,0.9607,0
1330,24.041786,0.056,0.881,0.063,-0.296,1
1331,24.216072,0.062,0.864,0.074,0.5865,1
1332,24.301786,0.066,0.81,0.125,0.9726,0
1333,23.753929,0.082,0.859,0.059,-0.8525,0
1334,23.816071,0.022,0.89,0.089,0.9742,1
1335,24.191786,0.037,0.9,0.062,0.8419,1
1336,24.641428,0.04,0.905,0.055,0.5093,1
1337,24.976786,0.054,0.871,0.075,0.7652,1
1338,24.995714,0.089,0.767,0.143,0.9452,1
1339,25.009285,0.097,0.872,0.031,-0.9547,1
1340,24.969999,0.08,0.807,0.113,0.9062,0
1341,25.086071,0.064,0.805,0.132,0.9704,0
1342,24.530714,0.166,0.799,0.035,-0.9942,1
1343,24.580715,0.06,0.861,0.079,0.2617,0
1344,23.883572,0.095,0.819,0.087,-0.4398,0
1345,23.724644,0.05,0.818,0.131,0.9866,1
1346,24.241072,0.063,0.806,0.131,0.7935,0
1347,23.969999,0.021,0.927,0.052,0.8361,0
1348,23.636072,0.024,0.893,0.083,0.8872,0
1349,23.745001,0.062,0.816,0.122,0.9201,1
1350,23.973215,0.066,0.884,0.051,-0.6897,0
1351,23.757143,0.067,0.82,0.113,0.9423,0
1352,23.102858,0.103,0.82,0.077,-0.886,0
1353,22.808929,0.113,0.818,0.068,-0.8927,0
1354,22.847857,0.03,0.874,0.096,0.962,1
1355,23.089285,0.024,0.859,0.117,0.9726,0
1356,22.484285,0.058,0.846,0.096,0.926,1
1357,22.583929,0.057,0.859,0.084,0.7679,1
1358,22.691786,0.043,0.87,0.088,0.9413,1
1359,23.173929,0.105,0.803,0.092,-0.2263,0
1360,22.5375,0.099,0.866,0.035,-0.9607,0
1361,21.872143,0.042,0.871,0.087,0.944,1
1362,22.535715,0.058,0.869,0.072,0.7088,0
1363,22.194286,0.05,0.896,0.054,0.6103,0
1364,22.142857,0.076,0.816,0.108,0.8639,0
1365,21.765358,0.087,0.799,0.114,0.8176,0
1366,21.245714,0,0.96,0.04,0.5106,1
1367,21.281786,0.076,0.859,0.065,-0.743,0
1368,20.84,0.05,0.897,0.053,0.2722,1
1369,21.079643,0.051,0.869,0.08,0.9106,0
1370,20.494286,0.019,0.909,0.072,0.7351,0
1371,20.022499,0.078,0.802,0.12,0.4019,0
1372,19.300714,0.087,0.793,0.12,0.8275,1
1373,19.791071,0.066,0.798,0.136,0.9898,0
1374,19.246786,0.009,0.872,0.119,0.9732,1
1375,19.482143,0.029,0.855,0.116,0.9618,0
1376,19.1975,0.048,0.821,0.131,0.9703,0
1377,18.757143,0.109,0.797,0.094,-0.6353,1
1378,19.311071,0.046,0.836,0.118,0.9789,1
1379,20.425358,0.036,0.84,0.124,0.9855,0
1380,20.151785,0.04,0.851,0.109,0.9686,0
1381,20.256071,0.014,0.843,0.142,0.9888,1
1382,20.567858,0.039,0.847,0.114,0.9707,1
1383,21.055357,0.055,0.862,0.084,0.8779,0
1384,20.616785,0,0.963,0.037,0.2732,1
1385,21.079287,0.015,0.866,0.119,0.8485,0
1386,20.956785,0.046,0.805,0.149,0.946,0
1387,20.778572,0.065,0.884,0.051,-0.7057,0
1388,20.318214,0.055,0.805,0.14,0.9854,0
1389,18.890715,0.028,0.803,0.169,0.9951,1
1390,19.764286,0.062,0.794,0.144,0.9873,0
1391,18.75,0.04,0.874,0.086,0.9117,1
1392,19.2775,0.026,0.86,0.114,0.9732,1
1393,19.563213,0.048,0.783,0.168,0.9927,0
1394,18.969643,0.095,0.818,0.088,-0.5831,0
1395,18.383928,0.112,0.781,0.106,-0.6251,0
1396,18.176071,0.017,0.888,0.095,0.9677,1
1397,18.75,0.02,0.839,0.141,0.9871,1
1398,18.981071,0.066,0.832,0.102,0.8705,0
1399,18.928572,0.066,0.843,0.091,0.737,0
1400,18.3025,0.027,0.87,0.104,0.9223,1
1401,18.583929,0.077,0.757,0.166,0.9844,0
1402,18.535715,0,0.916,0.084,0.9578,0
1403,18.340714,0.04,0.848,0.113,0.9702,1
1404,18.224644,0.088,0.731,0.181,0.34,0
1405,19.779285,0.047,0.871,0.082,0.8867,0
1406,19.567142,0.043,0.874,0.082,0.9001,0
1407,19.1775,0.065,0.797,0.138,0.9796,0
1408,18.642857,0.041,0.873,0.085,0.9456,1
1409,18.900356,0.033,0.883,0.084,0.9628,0
1410,18.660715,0.067,0.825,0.109,0.937,0
1411,18.876785,0.031,0.896,0.073,0.8442,0
1412,18.607143,0.045,0.921,0.033,-0.4664,0
1413,17.952858,0.017,0.859,0.124,0.9856,0
1414,17.796429,0.061,0.888,0.051,-0.4767,0
1415,17.665714,0.049,0.905,0.045,0.1803,1
1416,18.225357,0.06,0.87,0.069,0.5095,0
1417,17.804285,0.075,0.827,0.098,0.5647,1
1418,18.02,0.127,0.818,0.055,-0.9691,1
1419,18.171785,0.127,0.773,0.1,-0.8426,1
1420,16.428572,0.135,0.777,0.089,-0.9312,0
1421,16.131786,0.108,0.763,0.13,0.8674,0
1422,15.636786,0.029,0.841,0.129,0.915,1
1423,16.321428,0.08,0.817,0.103,0.4767,0
1424,16.320715,0.033,0.809,0.158,0.9615,0
1425,16.396786,0.093,0.85,0.057,-0.5994,0
1426,16.211071,0.023,0.843,0.134,0.875,0
1427,16.3025,0.047,0.815,0.138,0.9756,1
1428,16.544643,0.083,0.831,0.086,0.4951,1
1429,16.928572,0.092,0.791,0.117,0.8873,1
1430,17.017857,0.045,0.868,0.086,0.921,1
1431,17.125357,0.059,0.857,0.084,0.743,0
1432,16.686071,0.031,0.886,0.083,0.9325,0
1433,16.59,0.026,0.869,0.105,0.9767,1
1434,16.744642,0.036,0.86,0.104,0.9829,0
1435,16.467857,0.066,0.751,0.183,0.9868,0
1436,16.346071,0.075,0.808,0.117,0.9509,0
1437,15.928572,0.083,0.86,0.057,-0.9083,1
1438,16.044643,0.102,0.817,0.081,-0.7684,1
1439,16.208929,0.094,0.808,0.099,-0.0772,0
1440,15.850715,0.058,0.777,0.164,0.9855,1
1441,16.015358,0.047,0.87,0.083,0.7964,0
1442,15.858929,0.028,0.843,0.129,0.9698,0
1443,15.642858,0.044,0.87,0.086,0.9468,0
1444,15.278571,0.072,0.845,0.083,0.5849,0
1445,15.052857,0.052,0.836,0.112,0.9787,1
1446,15.518214,0.027,0.909,0.064,0.9324,0
1447,15.160714,0.057,0.827,0.116,0.9578,1
1448,15.35,0.029,0.894,0.077,0.8957,1
1449,15.348214,0.038,0.871,0.091,0.9275,1
1450,15.557143,0.03,0.903,0.067,0.6258,0
1451,15.301785,0.032,0.856,0.111,0.97,0
1452,15.458215,0.069,0.834,0.098,0.7304,0
1453,15.640357,0.042,0.898,0.06,0.5562,1
1454,15.766071,0.018,0.932,0.05,0.4215,1
1455,16.410715,0.008,0.908,0.084,0.9587,0
1456,16.079287,0.056,0.833,0.111,0.9287,1
1457,16.235001,0.094,0.803,0.104,0.2732,1
1458,16.596071,0.05,0.834,0.116,0.9633,0
1459,16.622858,0.051,0.829,0.121,0.9718,0
1460,16.302143,0.049,0.856,0.096,0.9175,0
1461,16.065001,0,0.913,0.087,0.3506,0
1462,15.271428,0.114,0.768,0.118,0.0634,1
1463,15.406072,0.084,0.777,0.139,0.9723,1
1464,15.491428,0.034,0.821,0.146,0.99,0
1465,15.160714,0.056,0.828,0.115,0.93,0
1466,15.173214,0.062,0.881,0.057,-0.7988,1
1467,15.227143,0.049,0.869,0.082,0.8555,1
1468,15.289286,0.04,0.911,0.05,0.6369,1
1469,15.49,0.03,0.904,0.066,0.9056,1
1470,15.505357,0.051,0.801,0.148,0.9879,0
1471,15.25,0.034,0.818,0.147,0.9904,0
1472,15.056071,0.036,0.861,0.103,0.9704,1
1473,15.009643,0.043,0.837,0.12,0.9885,0
1474,14.463928,0.096,0.775,0.129,0.8922,0
1475,13.856071,0.033,0.774,0.193,0.9944,1
1476,14.022857,0.021,0.855,0.124,0.9753,1
1477,14.428214,0.058,0.819,0.123,0.9639,1
1478,14.055,0.035,0.879,0.086,0.9501,1
1479,14.686786,0.071,0.837,0.092,0.735,0
1480,14.636071,0.067,0.814,0.119,0.932,1
1481,15.016071,0.01,0.868,0.122,0.9468,1
1482,15.539286,0.066,0.8,0.133,0.7783,1
1483,15.873571,0.024,0.883,0.093,0.9584,0
1484,15.777857,0.04,0.874,0.085,0.899,1
1485,16.118214,0.044,0.784,0.172,0.9945,0
1486,16.275356,0.026,0.897,0.078,0.9089,1
1487,16.606071,0.054,0.868,0.077,0.4854,0
1488,16.421785,0.051,0.82,0.129,0.9738,0
1489,16.356071,0.029,0.862,0.109,0.9538,0
1490,16.125357,0.058,0.841,0.102,0.8276,1
1491,16.208929,0.04,0.885,0.075,0.9209,0
1492,15.684286,0.053,0.836,0.111,0.9493,0
1493,15.115714,0.019,0.841,0.14,0.991,1
1494,15.680357,0.027,0.866,0.107,0.975,0
1495,15.425357,0.05,0.914,0.036,-0.4565,1
1496,15.648214,0.087,0.866,0.047,-0.8934,1
1497,15.858929,0.108,0.801,0.091,-0.7938,0
1498,15.569643,0.085,0.774,0.141,0.9729,1
1499,15.744643,0.028,0.906,0.066,0.8911,1
1500,16.067858,0.068,0.877,0.055,0.0516,0
1501,15.714286,0.075,0.854,0.071,-0.1531,1
1502,15.916072,0.029,0.899,0.072,0.34,1
1503,16.0975,0.045,0.838,0.117,0.9726,0
1504,16.186428,0.054,0.897,0.049,-0.6956,0
1505,15.916072,0.044,0.883,0.074,0.8016,0
1506,15.909643,0.017,0.862,0.12,0.9858,0
1507,15.589286,0.063,0.854,0.083,0.7506,1
1508,15.883214,0.044,0.925,0.031,-0.5813,0
1509,15.562143,0.037,0.826,0.137,0.9851,1
1510,15.696428,0.039,0.849,0.113,0.9649,0
1511,15.446428,0.126,0.779,0.094,-0.9325,1
1512,15.55,0.05,0.858,0.092,0.9246,0
1513,15.408571,0.051,0.914,0.035,-0.6059,1
1514,15.412857,0.062,0.89,0.048,-0.5346,1
1515,15.407143,0.042,0.833,0.125,0.9779,0
1516,14.975,0.05,0.814,0.136,0.9517,0
1517,14.946072,0.058,0.866,0.077,0.7717,0
1518,14.55,0.031,0.881,0.087,0.886,0
1519,14.489285,0.037,0.859,0.104,0.9595,0
1520,14.425,0.051,0.871,0.078,0.7964,0
1521,14.258928,0.072,0.81,0.118,0.9406,0
1522,13.977143,0,0.819,0.181,0.9274,1
1523,14.381785,0.023,0.881,0.096,0.8462,1
1524,14.641429,0,0.862,0.138,0.9849,1
1525,15.030714,0.045,0.815,0.14,0.9824,0
1526,15.013928,0.041,0.851,0.108,0.9363,0
1527,15.003928,0.162,0.784,0.055,-0.9598,0
1528,14.771428,0.081,0.81,0.11,0.8045,1
1529,14.985714,0.047,0.885,0.068,0.714,1
1530,15.105357,0.059,0.864,0.077,0.4378,1
1531,15.273214,0.096,0.806,0.098,-0.1307,0
1532,15.178928,0.078,0.818,0.104,0.7375,1
1533,15.232857,0.059,0.78,0.161,0.9882,1
1534,15.346429,0.015,0.876,0.108,0.9735,1
1535,15.477858,0.032,0.899,0.069,0.875,0
1536,15.467857,0.121,0.835,0.044,-0.9702,0
1537,15.337857,0.079,0.862,0.059,-0.8834,0
1538,15.214286,0.034,0.772,0.194,0.9918,0
1539,15.676071,0.062,0.839,0.099,0.9202,1
1540,15.739285,0.078,0.837,0.085,-0.143,0
1541,15.546429,0.024,0.864,0.113,0.9784,1
1542,15.742857,0.084,0.867,0.049,-0.5859,1
1543,16.07,0.239,0.761,0,-0.8555,1
1544,16.276785,0.026,0.922,0.052,0.7717,1
1545,16.3575,0.024,0.868,0.109,0.9716,1
1546,16.596071,0.083,0.837,0.08,-0.2023,1
1547,16.715,0.078,0.85,0.073,-0.3643,0
1548,16.564285,0.04,0.911,0.05,0.4702,1
1549,16.566429,0.034,0.853,0.113,0.9621,0
1550,16.379999,0.073,0.812,0.115,0.8271,0
1551,16.316429,0.033,0.866,0.101,0.959,1
1552,16.819286,0.041,0.869,0.09,0.8805,1
1553,17.781429,0.059,0.842,0.099,0.8979,1
1554,17.729286,0.049,0.875,0.076,0.8668,1
1555,17.862499,0.018,0.903,0.08,0.9093,1
1556,18.012142,0.039,0.89,0.071,0.7003,1
1557,18.203928,0.013,0.915,0.072,0.6705,0
1558,17.985357,0.02,0.88,0.1,0.9775,0
1559,18.035,0.075,0.83,0.096,0.26,0
1560,17.973928,0.022,0.89,0.088,0.9682,0
1561,17.883928,0.066,0.855,0.08,0.6924,1
1562,17.785715,0.029,0.898,0.073,0.904,0
1563,17.357143,0.063,0.907,0.03,-0.5106,1
1564,17.558929,0.014,0.856,0.13,0.926,1
1565,17.571428,0.035,0.965,0,-0.3094,0
1566,17.841429,0.024,0.904,0.072,0.9558,0
1567,17.866072,0.064,0.81,0.125,0.9688,0
1568,17.801428,0.038,0.884,0.078,0.9008,0
1569,18.035715,0.107,0.787,0.105,-0.1583,1
1570,18.078571,0.02,0.94,0.039,0.4118,0
1571,16.678928,0.058,0.797,0.145,0.9856,1
1572,16.732143,0.017,0.92,0.062,0.899,1
1573,16.762142,0.094,0.841,0.066,-0.8114,0
1574,16.464285,0.081,0.837,0.081,-0.2382,0
1575,15.998571,0.035,0.846,0.119,0.979,1
1576,16.542143,0.023,0.859,0.118,0.982,1
1577,16.810715,0.03,0.869,0.101,0.9644,1
1578,17.071428,0.082,0.859,0.059,-0.803,0
1579,17.717857,0.042,0.893,0.065,0.7096,0
1580,17.674286,0.036,0.866,0.098,0.9459,0
1581,17.471428,0.107,0.811,0.083,-0.8807,0
1582,17.357143,0.185,0.731,0.084,-0.9861,1
1583,17.277857,0,0.85,0.15,0.9855,0
1584,17.044643,0.049,0.851,0.101,0.2484,0
1585,17.343929,0.062,0.853,0.085,0.8979,1
1586,17.518215,0.034,0.884,0.082,0.9274,0
1587,17.280714,0.066,0.832,0.102,0.9287,0
1588,17.377142,0.019,0.913,0.068,0.9542,1
1589,17.497858,0.049,0.885,0.066,0.3804,0
1590,17.308571,0.071,0.883,0.046,-0.7968,1
